"","SbjNum","SbjNam","Date","Duration","Upload","consentimiento","mayor_edad","genero","entidad","parentesco","Q_5_S","prision_preventiva","año_detencion","mes_detención","centro","frecuencia_visita_prev","razon_no_visita_prev_O1","razon_no_visita_prev_O2","razon_no_visita_prev_O3","razon_no_visita_prev_O4","razon_no_visita_prev_O5","razon_no_visita_prev_O6","S_11_5","frecuencia_visita_post","razon_no_visita_post_O1","razon_no_visita_post_O2","razon_no_visita_post_O3","razon_no_visita_post_O4","razon_no_visita_post_O5","razon_no_visita_post_O6","razon_no_visita_post_O7","razon_no_visita_post_O8","razon_no_visita_post_O9","razon_no_visita_post_O10","S_13_9","cierre_centro_O1","cierre_centro_O2","cierre_centro_O3","cierre_centro_O4","cierre_centro_O5","cierre_centro_O6","cierre_centro_O7","cierre_centro_O8","cierre_centro_O9","acceso_recursos","sis_videollamada","sis_videollamada_acceso","cosas_O1","cosas_O2","cosas_O3","cosas_O4","cosas_O5","cosas_O6","cosas_O7","cosas_O8","cosas_O9","cosas_O10","cosas_O11","cosas_O12","cosas_O13","cosas_O14","cosas_O15","costo_cambio","cosas_cambio","horas_traslado","minutos_traslado","traslado_cambio","gasto_visita","gasto_mes","T_situaciones_pago_1","T_situaciones_pago_2","T_situaciones_pago_3","T_situaciones_pago_4","T_situaciones_pago_5","T_situaciones_pago_6","T_situaciones_pago_7","T_situaciones_pago_8","T_situaciones_pago_9","T_medidas_visitas_1","T_medidas_visitas_2","T_medidas_visitas_3","T_medidas_visitas_4","T_medidas_visitas_5","T_medidas_visitas_6","T_medidas_visitas_7","T_medidas_visitas_8","T_medidas_visitas_9","medidas_internos_O1","medidas_internos_O2","medidas_internos_O3","medidas_internos_O4","medidas_internos_O5","medidas_internos_O6","medidas_internos_O7","medidas_internos_O8","medidas_internos_O9","medidas_internos_O10","medidas_internos_O11","medidas_internos_O12","confirmados_covid19","prueba_covid19","resultado_prueba_covid19","sintomas_covid19","informar_autoridades","razon_no_informar_O1","razon_no_informar_O2","razon_no_informar_O3","razon_no_informar_O4","razon_no_informar_O5","razon_no_informar_O6","S_34_5","medidas_positivo_covid19_O1","medidas_positivo_covid19_O2","medidas_positivo_covid19_O3","medidas_positivo_covid19_O4","medidas_positivo_covid19_O5","medidas_positivo_covid19_O6","medidas_positivo_covid19_O7","S_35_6","condiciones_aislamiento_covid19","afectacion_covid19_O1","afectacion_covid19_O2","afectacion_covid19_O3","afectacion_covid19_O4","afectacion_covid19_O5","afectacion_covid19_O6","afectacion_covid19_O7","afectacion_covid19_O8","afectacion_covid19_O9","afectacion_covid19_O10","S_37_9","servicio_medico","T_acceso_justicia_1","T_acceso_justicia_2","T_acceso_justicia_3","T_acceso_justicia_4","T_acceso_justicia_5","T_problemas_1","T_problemas_2","T_problemas_3","T_problemas_4","T_problemas_5","T_problemas_6","T_problemas_7","T_problemas_8","problemas_salud_O1","problemas_salud_O2","problemas_salud_O3","problemas_salud_O4","problemas_salud_O5","problemas_salud_O6","problemas_salud_O7","problemas_salud_O8","problemas_salud_O9","S_42_8","problemas_cambio","info_cambio","corrupcion_cambio","info_salud","medios_O1","medios_O2","medios_O3","medios_O4","medios_O5","medios_O6","medios_O7","S_47_6","hijos","ocupacion_O1","ocupacion_O2","ocupacion_O3","ocupacion_O4","ocupacion_O5","ocupacion_O6","ocupacion_O7","ocupacion_O8","ocupacion_O9","ocupacion_O10","ocupacion_O11","ocupacion_O12","ocupacion_O13","ocupacion_O14","ocupacion_O15","ocupacion_O16","ocupacion_O17","S_49_16","trabajo","razon_sin_trabajo","Q_51_S","ingresos","adicional","Q_53_S","salida_entidad","salida_consentimiento","salida","fecha","day"
"31",141734886,"campo",2021-02-18 14:42:18,1899-12-31 00:57:40,2021-02-18 15:42:06,1,1,2,10,1,NA,99,2001,2,1,3,-1,-1,-1,-1,-1,-1,NA,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,4,-1,-1,-1,-1,-1,1,2,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,30,-1,3005,4500,2,2,2,2,2,2,2,2,2,1,99,99,99,99,1,99,99,99,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,99,-1,99,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,2,2,1,1,1,2,2,2,2,1,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,99,99,4,6,-1,-1,-1,-1,-1,"Grupo WhatsApp del cfereso",5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,3,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"32",141736317,"campo",2021-02-18 16:08:31,1899-12-31 00:13:16,2021-02-18 16:23:55,1,1,2,15,2,NA,2,2009,6,1,3,-1,-1,-1,-1,-1,-1,NA,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,7,-1,-1,-1,-1,2,2,-1,1,3,4,6,7,8,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,40,-1,1500,4600,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,8,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,1,2,4,6,7,0,-1,-1,-1,-1,NA,2,1,1,1,1,1,2,2,2,2,1,2,1,2,1,5,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,2,4,-1,-1,-1,-1,-1,NA,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,NA,2,1,"Tienen a los internos en pésimas condiciones",-1,-1,-1,2021-02-18,"2021-02-18"
"33",141737251,"campo",2021-02-18 16:43:27,1899-12-31 00:09:47,2021-02-18 16:55:23,1,1,2,18,4,NA,2,2012,8,1,2,1,-1,-1,-1,-1,-1,NA,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,99,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,99,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,1,1,1,1,2,2,2,2,1,2,2,2,1,4,-1,-1,-1,-1,-1,-1,-1,NA,3,1,99,2,4,-1,-1,-1,-1,-1,-1,NA,2,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"34",141737401,"campo",2021-02-18 16:35:40,1899-12-31 00:22:11,2021-02-18 17:00:00,1,1,2,15,4,NA,2,2019,4,1,5,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,5,6,7,-1,-1,-1,-1,-1,-1,2,-1,1,3,6,7,8,10,11,-1,-1,-1,-1,-1,-1,-1,-1,3,1,2,14,1,99,99,2,2,99,99,99,99,99,99,99,2,2,2,2,99,1,2,2,2,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,99,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,2,2,99,99,99,1,2,2,1,1,2,1,99,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,1,2,2,4,-1,-1,-1,-1,-1,NA,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,5,NA,1,99,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"35",141738994,"campo",2021-02-18 17:20:45,1899-12-31 00:30:01,2021-02-18 17:52:53,1,1,0,15,4,NA,2,2015,6,2,3,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,5,6,7,-1,-1,-1,-1,-1,2,-1,3,6,7,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,45,2,700,3000,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,6,7,8,10,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,-1,-1,-1,-1,-1,-1,NA,99,1,1,99,4,5,-1,-1,-1,-1,-1,NA,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,1,1,"Q investigen el reclusorio de mixqui a avido muchas irregularidades por parte del director",-1,-1,-1,2021-02-18,"2021-02-18"
"36",141739134,"campo",2021-02-18 17:43:10,1899-12-31 00:14:02,2021-02-18 17:59:22,1,1,0,9,1,NA,2,2015,9,99,6,-1,-1,-1,-1,-1,-1,NA,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,6,7,-1,-1,-1,2,2,-1,1,6,7,8,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,35,-1,800,2000,2,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,2,1,6,9,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,2,1,2,2,1,1,1,2,1,1,2,2,1,1,5,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,5,-1,-1,-1,-1,-1,-1,NA,5,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,NA,1,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"37",141740405,"campo",2021-02-18 18:45:10,1899-12-31 00:12:52,2021-02-18 19:00:13,1,1,2,16,1,NA,2,2013,3,1,3,-1,-1,-1,-1,-1,-1,NA,1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,4,5,6,7,-1,-1,2,2,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,0,-1,3000,4500,2,2,2,2,2,2,2,2,2,1,1,1,99,1,1,1,1,99,1,4,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,4,6,7,0,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,1,1,2,99,99,99,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,0,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,3,1,"Activen visitas por favor.",-1,-1,-1,2021-02-18,"2021-02-18"
"38",141740411,"campo",2021-02-18 18:42:04,1899-12-31 00:16:22,2021-02-18 19:00:32,1,1,2,9,1,NA,2,2012,12,99,3,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,6,-1,-1,-1,-1,-1,2,-1,1,2,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,2,99,99,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,4,6,8,9,-1,-1,-1,-1,-1,-1,-1,1,2,-1,99,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,2,2,2,1,1,1,99,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,2,2,4,-1,-1,-1,-1,-1,NA,99,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,5,NA,1,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"39",141740541,"campo",2021-02-18 18:43:31,1899-12-31 00:21:47,2021-02-18 19:07:29,1,1,2,15,1,NA,2,2015,10,2,7,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,5,6,7,-1,-1,-1,-1,-1,2,-1,1,2,6,8,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,15,1,2000,2000,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,2,1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,"Yo lleve medicamentos para que el pudiera estar bien",-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,5,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,2,4,5,-1,-1,-1,-1,NA,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,NA,2,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"40",141740547,"campo",2021-02-18 18:55:09,1899-12-31 00:10:34,2021-02-18 19:07:50,1,1,2,15,1,NA,2,2020,7,2,1,-1,-1,-1,-1,-1,-1,NA,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,5,6,7,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,4,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,2,1,2,2,1,2,2,2,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,3,3,2,4,5,-1,-1,-1,-1,-1,NA,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,NA,2,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"41",141740732,"campo",2021-02-18 18:57:01,1899-12-31 00:20:41,2021-02-18 19:19:50,1,1,2,15,1,NA,2,2015,2,2,3,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,7,-1,-1,-1,-1,-1,2,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,45,2,2000,5000,1,1,2,1,1,1,99,99,99,99,1,1,1,1,1,1,2,2,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,1,1,99,1,1,2,2,2,2,1,2,1,2,1,4,5,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,2,5,-1,-1,-1,-1,-1,NA,1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Luchadora social y estilista",1,8,"Disminuyó el trabajo",1,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"42",141740917,"campo",2021-02-18 19:15:03,1899-12-31 00:10:36,2021-02-18 19:27:47,1,1,2,16,1,NA,2,2012,4,1,2,3,-1,-1,-1,-1,-1,NA,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,-1,-1,-1,-1,-1,-1,-1,-1,99,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,2,2,2,2,1,99,99,99,99,1,1,1,99,99,1,99,1,1,1,4,5,6,7,8,-1,-1,-1,-1,-1,-1,1,99,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,99,99,99,99,99,2,2,2,2,1,2,2,2,1,5,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,4,5,-1,-1,-1,-1,-1,NA,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,7,NA,2,99,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"43",141741285,"campo",2021-02-18 19:19:08,1899-12-31 00:19:48,2021-02-18 19:41:07,1,1,2,15,3,NA,2,2020,5,99,3,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,5,7,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,3,4,6,7,8,11,-1,-1,-1,-1,-1,-1,-1,1,1,1,30,1,2000,10000,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,2,-1,1,2,5,-1,-1,-1,-1,-1,"No permiten que se acerquen a enfermería cuesta dinero",4,-1,-1,-1,-1,-1,-1,NA,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,5,-1,-1,-1,-1,-1,-1,NA,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,5,NA,2,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"44",141742326,"campo",2021-02-18 20:40:55,1899-12-31 00:11:16,2021-02-18 20:54:17,1,1,2,15,4,NA,1,2021,1,2,2,1,-1,-1,-1,-1,-1,NA,1,2,3,6,-1,-1,-1,-1,-1,-1,-1,NA,99,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,99,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,10,-1,-1,-1,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,4,5,-1,-1,-1,-1,-1,NA,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,NA,2,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"45",141742544,"campo",2021-02-18 20:49:15,1899-12-31 00:18:27,2021-02-18 21:09:51,1,1,2,15,1,NA,2,2018,9,99,3,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,6,7,-1,-1,-1,-1,2,-1,1,2,4,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,20,2,1500,99,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,2,1,4,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,1,2,6,0,-1,-1,-1,-1,-1,-1,NA,3,1,2,1,1,99,1,1,2,1,1,2,1,1,1,3,4,-1,-1,-1,-1,-1,-1,NA,3,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,NA,2,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"46",141742564,"campo",2021-02-18 20:50:07,1899-12-31 00:19:44,2021-02-18 21:11:57,1,1,1,16,1,NA,1,2012,2,1,7,-1,-1,-1,-1,-1,-1,NA,1,1,3,5,-1,-1,-1,-1,-1,-1,-1,NA,1,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,20,-1,2500,2500,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,4,6,9,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,4,6,7,0,-1,-1,-1,-1,-1,-1,NA,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,3,4,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,4,5,-1,-1,-1,-1,-1,NA,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,7,NA,2,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"47",141742731,"campo",2021-02-18 20:58:54,1899-12-31 00:26:18,2021-02-18 21:27:22,1,1,2,18,3,NA,1,2012,11,1,3,-1,-1,-1,-1,-1,-1,NA,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,7,-1,-1,-1,-1,-1,-1,99,2,-1,3,8,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,30,-1,800,1500,2,2,2,2,2,2,2,2,2,1,99,99,1,1,1,2,2,1,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,99,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,99,99,1,1,1,1,1,99,99,1,1,1,99,1,5,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,3,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,99,NA,1,1,"No encuentro trabajo por la edad",-1,-1,-1,2021-02-18,"2021-02-18"
"48",141743029,"campo",2021-02-18 21:36:53,1899-12-31 00:13:48,2021-02-18 21:52:53,1,1,2,15,2,NA,1,99,11,1,1,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,5,6,-1,-1,-1,-1,-1,-1,2,-1,1,6,7,9,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,30,-1,450,99,2,1,99,99,2,2,99,99,99,2,1,2,2,99,1,2,2,2,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,99,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,99,1,1,99,2,2,2,2,1,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,99,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,5,NA,2,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"49",141743116,"campo",2021-02-18 21:32:23,1899-12-31 00:24:29,2021-02-18 21:59:02,1,1,2,10,4,NA,1,2011,11,1,2,3,-1,-1,-1,-1,-1,NA,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,8,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,3,4,5,6,7,8,9,10,-1,-1,99,99,-1,99,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,3,2,3,4,-1,-1,-1,-1,-1,NA,3,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"50",141743195,"campo",2021-02-18 21:56:41,1899-12-31 00:07:36,2021-02-18 22:06:24,1,1,2,15,6,NA,2,2019,5,1,3,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,4,5,6,7,-1,-1,-1,2,-1,1,2,3,4,6,7,8,9,10,11,-1,-1,-1,-1,-1,1,1,1,30,2,1200,10000,2,1,1,1,2,2,1,99,1,1,1,2,1,2,1,2,2,2,8,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,2,1,1,1,1,1,2,2,1,2,2,2,3,5,7,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,7,NA,2,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"51",141743224,"campo",2021-02-18 21:43:14,1899-12-31 00:22:13,2021-02-18 22:07:36,1,1,2,19,7,NA,1,2013,7,1,7,-1,-1,-1,-1,-1,-1,NA,1,1,2,4,5,-1,-1,-1,-1,-1,-1,NA,1,2,3,4,-1,-1,-1,-1,-1,1,1,1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,0,-1,99,6000,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,10,-1,-1,-1,-1,99,99,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,1,1,2,1,2,2,1,2,2,2,99,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,1,99,2,4,-1,-1,-1,-1,-1,-1,NA,4,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,4,NA,2,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
